store_name,store_id,customer_id,unit_sales,Order Status,Destination_Location
Store 20,20,8962,4,PROCESSING,"Mugabala, Bangalore Rural, Karnataka"
Store 20,20,8044,4,CLOSED,"Erode, Tamil Nadu, India"
Store 2,2,9305,1,PENDING,"Nizamabad, Telangana, India"
Store 2,2,3211,1,PROCESSING,"Khorajnanoda, Ahmedabad, Gujarat"
Store 2,2,1771,1,COMPLETE,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 2,2,9305,2,PENDING,"Solgam, Ahmedabad, Gujarat"
Store 2,2,6319,2,COMPLETE,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 2,2,3211,1,COMPLETE,"Shive, Pune, Maharashtra"
Store 2,2,3211,2,PENDING,"Sipcot Cuddalore, Cuddalore, Tamil Nadu"
Store 2,2,5649,1,PENDING,"Zanu, Ahmedabad, Gujarat"
Store 2,2,6319,1,COMPLETE,"Kataganj, Nadia, West Bengal"
Store 2,2,1771,2,PENDING_PAYMENT,"Pragati Maidan Camp, Central Delhi, Delhi"
Store 2,2,9305,2,COMPLETE,"Lakdaram, Medak, Telangana"
Store 2,2,1771,2,ON_HOLD,"Nizamabad, Telangana, India"
Store 2,2,6319,1,COMPLETE,"Lakdaram, Medak, Telangana"
Store 2,2,1771,2,PENDING_PAYMENT,"Sevasi, Vadodara, Gujarat"
Store 2,2,5649,3,COMPLETE,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 2,2,3211,1,SUSPECTED_FRAUD,"St.Thomas Mount, Kanchipuram, Tamil Nadu"
Store 2,2,5649,1,COMPLETE,"Adugodi, Bangalore, Karnataka"
Store 2,2,1771,1,CLOSED,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 2,2,3211,1,COMPLETE,"Bangalore International Airport, Bangalore, Karnataka"
Store 11,11,8146,4,ON_HOLD,"Perambur Barracks, Chennai, Tamil Nadu"
Store 11,11,6622,3,COMPLETE,"Kengeri, Bangalore Rural, Karnataka"
Store 11,11,1669,4,COMPLETE,"Lakdaram, Medak, Telangana"
Store 11,11,3596,4,PENDING_PAYMENT,"Neigrihms, East Khasi Hills, Meghalaya"
Store 11,11,4243,3,CANCELED,"Jharkhand, India"
Store 11,11,9237,3,PENDING_PAYMENT,"Pondicherry, Puducherry, India"
Store 11,11,4962,3,COMPLETE,"Kothamangalam, Kerala, India"
Store 11,11,7464,3,COMPLETE,"Jondhi, Jhajjar, Haryana"
Store 11,11,9571,2,PENDING_PAYMENT,"Pilol, Vadodara, Gujarat"
Store 11,11,5499,3,PENDING_PAYMENT,"Jamalpur, Gurgaon, Haryana"
Store 11,11,3435,3,COMPLETE,"Apsp Colony, Guntur, Andhra Pradesh"
Store 11,11,6844,3,PENDING,"Kataganj, Nadia, West Bengal"
Store 11,11,1669,3,COMPLETE,"Kataganj, Nadia, West Bengal"
Store 11,11,490,3,COMPLETE,"Topgonda, Medak, Telangana"
Store 11,11,7368,3,PROCESSING,"Khorajnanoda, Ahmedabad, Gujarat"
Store 11,11,3572,3,COMPLETE,"M.G.M Medical College, East Singhbhum, Jharkhand"
Store 11,11,7464,4,PENDING_PAYMENT,"TVSLSL HUB (CHAKAN),PUNE,MAHARASHTRA"
Store 11,11,6203,4,COMPLETE,"Uran, Raigarh, Maharashtra"
Store 11,11,7464,5,PENDING_PAYMENT,"Nizamabad, Telangana, India"
Store 11,11,1214,3,PENDING,"Onnalvadi, Krishnagiri, Tamil Nadu"
Store 11,11,1887,4,CLOSED,"Bhikki, Muzaffarnagar, Uttar Pradesh"
Store 11,11,1332,5,PENDING_PAYMENT,"Sivan Chetty Gardens, Bangalore, Karnataka"
Store 11,11,4471,3,PROCESSING,"Kesavanankuppam, Vellore, Tamil Nadu"
Store 11,11,3596,4,COMPLETE,"Khorajnanoda, Ahmedabad, Gujarat"
Store 11,11,8146,2,COMPLETE,"Nizamabad, Telangana, India"
Store 11,11,5499,3,COMPLETE,"Topgonda, Medak, Telangana"
Store 11,11,3596,3,ON_HOLD,"Adugodi, Bangalore, Karnataka"
Store 11,11,9571,3,CLOSED,"Jamalpur, Gurgaon, Haryana"
Store 11,11,1887,4,CANCELED,"Sanpla Khatri, Saharanpur, Uttar Pradesh"
Store 11,11,8889,3,PENDING,"Muthur, Krishnagiri, Tamil Nadu"
Store 11,11,9237,2,COMPLETE,"Plassaikalan, Solan, Himachal Pradesh"
Store 11,11,7669,2,PENDING_PAYMENT,"Kataganj, Nadia, West Bengal"
Store 11,11,6622,2,PENDING,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 11,11,1214,3,PENDING,"Nizamabad, Telangana, India"
Store 11,11,4243,3,COMPLETE,"Jamalpur, Gurgaon, Haryana"
Store 11,11,4135,3,COMPLETE,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 11,11,9237,2,PENDING_PAYMENT,"Shive, Pune, Maharashtra"
Store 11,11,1214,2,PROCESSING,"Gohe BK, Pune, Maharashtra"
Store 11,11,1332,3,PAYMENT_REVIEW,"Enamadala, Guntur, Andhra Pradesh"
Store 11,11,4135,3,PENDING_PAYMENT,"Devalapura, Mysore, Karnataka"
Store 11,11,8146,4,ON_HOLD,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 11,11,7464,4,COMPLETE,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 11,11,7368,4,PENDING_PAYMENT,"Shankardih, Nalanda, Bihar"
Store 11,11,7368,3,PENDING,"Sewri, Mumbai, Maharashtra"
Store 11,11,4268,2,CLOSED,"St.Thomas Mount, Kanchipuram, Tamil Nadu"
Store 11,11,8146,2,PENDING_PAYMENT,"Indrapur, Kamrup, Assam"
Store 11,11,3436,3,COMPLETE,"Khanapara, Kamrup, Assam"
Store 11,11,3538,3,ON_HOLD,"Apsp Colony, Guntur, Andhra Pradesh"
Store 11,11,3538,3,CLOSED,"Shive, Pune, Maharashtra"
Store 11,11,6844,3,PROCESSING,"Onnalvadi, Krishnagiri, Tamil Nadu"
Store 11,11,3572,3,COMPLETE,"Dumerjore, Sundergarh, Odisha"
Store 11,11,6203,2,PENDING_PAYMENT,"Sirohi, Jaipur, Rajasthan"
Store 11,11,5499,2,COMPLETE,"Rayapudupakkam, Villupuram, Tamil Nadu"
Store 11,11,9237,3,PENDING_PAYMENT,"Mayachar, East Midnapore, West Bengal"
Store 11,11,6844,4,PENDING,"St.Thomas Mount, Kanchipuram, Tamil Nadu"
Store 11,11,3538,3,PENDING_PAYMENT,"Lakdaram, Medak, Telangana"
Store 11,11,8146,3,PROCESSING,"Sanpla Khatri, Saharanpur, Uttar Pradesh"
Store 11,11,8889,4,ON_HOLD,"Shive, Pune, Maharashtra"
Store 11,11,1669,2,ON_HOLD,"H.K.P. Road, Bangalore, Karnataka"
Store 11,11,1332,5,COMPLETE,"Vempalli, Andhra Pradesh, India"
Store 11,11,6203,3,ON_HOLD,"Tapta-damdi, Bankura, West Bengal"
Store 11,11,6844,3,CLOSED,"Pragati Maidan Camp, Central Delhi, Delhi"
Store 11,11,4268,3,PENDING_PAYMENT,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 11,11,8889,3,PENDING_PAYMENT,"Keeranatham, Coimbatore, Tamil Nadu"
Store 11,11,8555,3,COMPLETE,"TVSLSL HUB MATHIGIRI,HOSUR,TAMIL NADU"
Store 11,11,4243,3,CLOSED,"Onnalvadi, Krishnagiri, Tamil Nadu"
Store 11,11,6622,3,COMPLETE,"Bargarh Court, Bargarh, Odisha"
Store 11,11,7368,4,PENDING_PAYMENT,"Anekal, Bangalore, Karnataka"
Store 11,11,4378,2,PAYMENT_REVIEW,"Hathidra, Banaskantha, Gujarat"
Store 11,11,1887,3,PROCESSING,"Bangalore International Airport, Bangalore, Karnataka"
Store 11,11,7368,3,PENDING_PAYMENT,"Dadri, Gautam Buddha Nagar, Uttar Pradesh"
Store 11,11,7368,3,PENDING_PAYMENT,"Lakdaram, Medak, Telangana"
Store 11,11,9571,2,COMPLETE,"Sanpla Khatri, Saharanpur, Uttar Pradesh"
Store 11,11,7464,3,COMPLETE,"Haridaspur, Jajapur, Odisha"
Store 11,11,5499,3,COMPLETE,"Chikkabidarkal, Bangalore, Karnataka"
Store 11,11,1214,4,COMPLETE,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA"
Store 11,11,4268,2,PENDING_PAYMENT,"Maraimalai Nagar, Kanchipuram, Tamil Nadu"
Store 11,11,3436,3,COMPLETE,"Vihar Road, Mumbai, Maharashtra"
Store 11,11,9237,3,PENDING,"Rashbehari Market, North Dinajpur, West Bengal"
Store 11,11,6844,3,COMPLETE,"Khorajnanoda, Ahmedabad, Gujarat"
Store 11,11,8555,3,COMPLETE,"Nayandahalli, Bangalore, Karnataka"
Store 11,11,6844,2,PENDING,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 11,11,9237,3,PENDING_PAYMENT,"Guruvoyal, Tiruvallur, Tamil Nadu"
Store 11,11,3572,3,COMPLETE,"Pondur, Kanchipuram, Tamil Nadu"
Store 11,11,8555,2,ON_HOLD,"Kataganj, Nadia, West Bengal"
Store 11,11,7464,5,COMPLETE,"Bangalore International Airport, Bangalore, Karnataka"
Store 11,11,9571,3,COMPLETE,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 11,11,1669,3,PENDING_PAYMENT,"Anekal, Bangalore, Karnataka"
Store 11,11,5499,3,COMPLETE,"Pondur, Kanchipuram, Tamil Nadu"
Store 11,11,6844,4,ON_HOLD,"Khorajnanoda, Ahmedabad, Gujarat"
Store 11,11,1887,3,PENDING_PAYMENT,"Sarore, Jammu, Jammu & Kashmir"
Store 11,11,1214,2,PENDING,"HEC Expert Hostel, Ranchi, Jharkhand"
Store 11,11,7464,2,SUSPECTED_FRAUD,"Pondicherry, Pondicherry, Pondicherry"
Store 11,11,6203,4,COMPLETE,"Tilapta Karanwas, Gautam Buddha Nagar, Uttar Pradesh"
Store 11,11,4135,3,PROCESSING,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 11,11,3572,3,PENDING_PAYMENT,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 11,11,3538,3,PROCESSING,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 11,11,4378,2,PROCESSING,"Dundahera, Gurgaon, Haryana"
Store 11,11,7368,2,CLOSED,"Dumerjore, Sundergarh, Odisha"
Store 11,11,1887,4,ON_HOLD,"Kataganj, Nadia, West Bengal"
Store 11,11,2725,3,COMPLETE,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 11,11,1887,3,CLOSED,"Navapura, Ahmedabad, Gujarat"
Store 11,11,6622,3,PROCESSING,"Rayapudupakkam, Villupuram, Tamil Nadu"
Store 11,11,6622,3,ON_HOLD,"Belawade KH, Satara, Maharashtra"
Store 11,11,2725,4,PENDING,"Sewri, Mumbai, Maharashtra"
Store 11,11,8146,2,COMPLETE,"Maraimalai Nagar, Kanchipuram, Tamil Nadu"
Store 11,11,1332,3,COMPLETE,"Baghthala, Rewari, Haryana"
Store 11,11,7464,4,PENDING_PAYMENT,"Odalbakra, Kamrup, Assam"
Store 11,11,6622,2,PENDING,"Thumkunta, Hyderabad, Telangana"
Store 11,11,3572,3,COMPLETE,"MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT"
Store 11,11,6622,2,PENDING_PAYMENT,"Patil., Gurgaon, Haryana"
Store 11,11,3538,3,PENDING_PAYMENT,"N.S.I.T. Dwarka, South West Delhi, Delhi"
Store 11,11,4378,2,COMPLETE,"Kataganj, Nadia, West Bengal"
Store 11,11,7669,3,COMPLETE,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 11,11,1669,3,COMPLETE,"Pondur, Kanchipuram, Tamil Nadu"
Store 11,11,3538,4,CLOSED,"Peenya Dasarahalli, Bangalore, Karnataka"
Store 11,11,4243,2,COMPLETE,"Sivan Chetty Gardens, Bangalore, Karnataka"
Store 2,2,10188,2,PAYMENT_REVIEW,"Lakdaram, Medak, Telangana"
Store 2,2,206,2,COMPLETE,"Redhills, Chennai, Tamil Nadu, India"
Store 2,2,5164,1,COMPLETE,"Kandraur, Bilaspur (Hp), Himachal Pradesh"
Store 2,2,5164,2,COMPLETE,"Manuu, Rangareddy, Telangana"
Store 2,2,1695,1,COMPLETE,"Bangalore International Airport, Bangalore, Karnataka"
Store 2,2,1695,1,PROCESSING,"TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU"
Store 2,2,5164,1,CLOSED,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 2,2,9305,1,PROCESSING,"Thaiyur, Kanchipuram, Tamil Nadu"
Store 2,2,9305,2,PROCESSING,"Paya-medinipur, East Midnapore, West Bengal"
Store 2,2,9305,2,PENDING_PAYMENT,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 2,2,10188,1,PENDING,"Chikkabidarkal, Bangalore, Karnataka"
Store 2,2,1695,2,SUSPECTED_FRAUD,"Rourkela - 11, Sundergarh, Odisha"
Store 2,2,1695,2,PENDING,"Hathidra, Banaskantha, Gujarat"
Store 2,2,8377,1,PENDING_PAYMENT,"Dumerjore, Sundergarh, Odisha"
Store 2,2,5164,2,PENDING_PAYMENT,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 2,2,206,1,PROCESSING,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY"
Store 2,2,5164,1,CLOSED,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA"
Store 2,2,7798,3,COMPLETE,"Giridih, Jharkhand, India"
Store 2,2,8377,2,COMPLETE,"Mhalginagar, Nagpur, Maharashtra"
Store 2,2,1695,2,COMPLETE,"Devalapura, Mysore, Karnataka"
Store 2,2,7798,1,COMPLETE,"Kothapatnam, Prakasam, Andhra Pradesh"
Store 2,2,10188,3,PENDING,"Jagadambigainagar, Tiruvallur, Tamil Nadu"
Store 2,2,5164,2,PENDING_PAYMENT,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 2,2,1695,2,PROCESSING,"Kothamangalam, Kerala, India"
Store 16,16,6307,5,COMPLETE,"Salem, Tamil Nadu, India"
Store 16,16,4767,4,COMPLETE,"Shive, Pune, Maharashtra"
Store 16,16,7502,3,COMPLETE,"SRI DEVI POWDER COATING INDUSTRIES,CHENNAI,TAMIL NADU"
Store 16,16,9728,3,PENDING_PAYMENT,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 16,16,769,3,CLOSED,"Rashbehari Market, North Dinajpur, West Bengal"
Store 16,16,6835,2,CLOSED,"Pondur, Kanchipuram, Tamil Nadu"
Store 16,16,1297,5,CLOSED,"Mookandapalli, Krishnagiri, Tamil Nadu"
Store 16,16,7502,4,CLOSED,"Anekal, Bangalore, Karnataka"
Store 16,16,2663,4,COMPLETE,"Nadiha, West Bengal, India"
Store 16,16,6712,3,PENDING,"Anekal, Bangalore, Karnataka"
Store 16,16,6307,4,PROCESSING,"Erode, Tamil Nadu, India"
Store 16,16,6912,4,CANCELED,"Kataganj, Nadia, West Bengal"
Store 16,16,1415,2,COMPLETE,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 16,16,511,4,PROCESSING,"Kothamangalam, Kerala, India"
Store 16,16,9728,3,PROCESSING,"Gholkunda, Bankura, West Bengal"
Store 16,16,6712,4,CLOSED,"Anekal, Bangalore, Karnataka"
Store 16,16,9728,2,COMPLETE,"Mecheri, Tamil Nadu, India"
Store 16,16,6307,4,PENDING_PAYMENT,"Motera, Ahmedabad, Gujarat"
Store 16,16,9631,4,COMPLETE,"Alara, Cuttack, Odisha"
Store 16,16,511,3,ON_HOLD,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 16,16,6835,4,PENDING_PAYMENT,"Sevasi, Vadodara, Gujarat"
Store 16,16,9728,3,PENDING_PAYMENT,"Shive, Pune, Maharashtra"
Store 16,16,9728,3,CLOSED,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 16,16,4767,4,COMPLETE,"Haridaspur, Jajapur, Odisha"
Store 16,16,663,2,PENDING_PAYMENT,"Kothamangalam, Kerala, India"
Store 16,16,663,4,PENDING_PAYMENT,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY"
Store 16,16,9318,3,PENDING_PAYMENT,"Birney, Giridih, Jharkhand"
Store 16,16,6712,4,COMPLETE,"ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU"
Store 16,16,1415,3,PENDING_PAYMENT,"Bangalore International Airport, Bangalore, Karnataka"
Store 16,16,1491,2,PROCESSING,"Oggiamthoraipakkam, Kanchipuram, Tamil Nadu"
Store 16,16,663,3,CLOSED,"Bandikodigehalli, Bangalore, Karnataka"
Store 16,16,8427,2,PENDING_PAYMENT,"Hathidra, Banaskantha, Gujarat"
Store 16,16,6712,2,PENDING_PAYMENT,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 16,16,663,3,PENDING_PAYMENT,"Apsp Colony, Guntur, Andhra Pradesh"
Store 16,16,2570,3,COMPLETE,"Shive, Pune, Maharashtra"
Store 16,16,2663,3,PENDING_PAYMENT,"Magthane, Mumbai, Maharashtra"
Store 16,16,663,3,PROCESSING,"Shive, Pune, Maharashtra"
Store 16,16,7502,3,PROCESSING,"Peenya Dasarahalli, Bangalore, Karnataka"
Store 16,16,7502,4,COMPLETE,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 16,16,9631,5,PENDING_PAYMENT,"N.S.I.T. Dwarka, South West Delhi, Delhi"
Store 16,16,511,3,PENDING,"Sikohpur, Gurgaon, Haryana"
Store 16,16,7502,3,SUSPECTED_FRAUD,"ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU"
Store 16,16,2663,3,PROCESSING,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 16,16,9728,2,CLOSED,"Pipra Pakari, West Champaran, Bihar"
Store 16,16,1310,2,COMPLETE,"Jagadambigainagar, Tiruvallur, Tamil Nadu"
Store 16,16,2921,3,PENDING_PAYMENT,"Adugodi, Bangalore, Karnataka"
Store 16,16,511,3,COMPLETE,"Khorajnanoda, Ahmedabad, Gujarat"
Store 16,16,6114,4,COMPLETE,"Nawapara Tanwat, Nuapada, Odisha"
Store 16,16,1297,4,COMPLETE,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 16,16,4391,3,PROCESSING,"Guruvoyal, Tiruvallur, Tamil Nadu"
Store 16,16,6153,3,CLOSED,"Sewri, Mumbai, Maharashtra"
Store 16,16,4767,4,CLOSED,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA"
Store 16,16,6957,2,COMPLETE,"Malleboinpally, Mahabub Nagar, Telangana"
Store 16,16,6912,4,COMPLETE,"Jamalpur, Gurgaon, Haryana"
Store 16,16,4767,4,PENDING_PAYMENT,"Sikohpur, Gurgaon, Haryana"
Store 16,16,6835,3,PENDING_PAYMENT,"WABCO INDIA LTD,HOSUR,TAMIL NADU"
Store 16,16,663,3,COMPLETE,"ASHOK LEYLAND PLANT 1- HOSUR,HOSUR,KARNATAKA"
Store 16,16,769,4,COMPLETE,"Dhalabani, Mayurbhanj, Odisha"
Store 16,16,7502,4,CLOSED,"Dumerjore, Sundergarh, Odisha"
Store 16,16,8452,3,ON_HOLD,"Uran, Raigarh, Maharashtra"
Store 16,16,8511,3,PENDING_PAYMENT,"Sivan Chetty Gardens, Bangalore, Karnataka"
Store 16,16,6307,2,COMPLETE,"Indrapur, Kamrup, Assam"
Store 16,16,6307,2,SUSPECTED_FRAUD,"N.S.I.T. Dwarka, South West Delhi, Delhi"
Store 16,16,511,2,PENDING,"Hazaribagh, Jharkhand, India"
Store 16,16,6153,3,CLOSED,"Pondur, Kanchipuram, Tamil Nadu"
Store 16,16,1297,4,COMPLETE,"Baghthala, Rewari, Haryana"
Store 16,16,8511,3,PENDING_PAYMENT,"Sewri, Mumbai, Maharashtra"
Store 16,16,6712,3,COMPLETE,"Guruvoyal, Tiruvallur, Tamil Nadu"
Store 16,16,6114,4,PENDING_PAYMENT,"Behala, Kolkata, West Bengal"
Store 16,16,8351,3,COMPLETE,"Pragati Maidan Camp, Central Delhi, Delhi"
Store 16,16,6835,4,SUSPECTED_FRAUD,"Bankura, West Bengal, India"
Store 16,16,6153,4,ON_HOLD,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA"
Store 16,16,8351,4,COMPLETE,"Mookandapalli, Krishnagiri, Tamil Nadu"
Store 16,16,6912,3,PROCESSING,"Chikkabidarkal, Bangalore, Karnataka"
Store 16,16,769,3,COMPLETE,"Palam Vihar, Gurgaon, Haryana"
Store 16,16,2769,3,PROCESSING,"Lakdaram, Medak, Telangana"
Store 16,16,769,3,PENDING_PAYMENT,"Mohulbona, Pakur, Jharkhand"
Store 16,16,1415,4,PENDING,"Chikkabidarkal, Bangalore, Karnataka"
Store 16,16,1297,5,PENDING,"Haridaspur, Jajapur, Odisha"
Store 16,16,378,2,COMPLETE,"Anekal, Bangalore, Karnataka"
Store 16,16,7502,3,PENDING_PAYMENT,"Shive, Pune, Maharashtra"
Store 16,16,2921,3,CLOSED,"Shukarwar Peth Phaltan, Satara, Maharashtra"
Store 16,16,6153,4,PENDING_PAYMENT,"Dundahera, Gurgaon, Haryana"
Store 16,16,1297,5,ON_HOLD,"Atali, Faridabad, Haryana"
Store 16,16,9631,4,PENDING,"Bangalore International Airport, Bangalore, Karnataka"
Store 16,16,2663,3,PENDING_PAYMENT,"Onnalvadi, Krishnagiri, Tamil Nadu"
Store 16,16,6835,4,ON_HOLD,"Pondur, Kanchipuram, Tamil Nadu"
Store 16,16,9728,3,PROCESSING,"ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU"
Store 16,16,9318,3,PROCESSING,"Champadanga, Hooghly, West Bengal"
Store 16,16,4391,4,ON_HOLD,"Maraimalai Nagar, Kanchipuram, Tamil Nadu"
Store 16,16,6835,3,CLOSED,"Narendra, Dharwad, Karnataka, India"
Store 16,16,6114,4,CLOSED,"Bandikodigehalli, Bangalore, Karnataka"
Store 16,16,1310,3,COMPLETE,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA"
Store 16,16,1491,3,COMPLETE,"Plassaikalan, Solan, Himachal Pradesh"
Store 16,16,2769,2,PENDING,"Enamadala, Guntur, Andhra Pradesh"
Store 16,16,769,3,PENDING_PAYMENT,"Anekal, Bangalore, Karnataka"
Store 16,16,6307,3,PENDING_PAYMENT,"Chikkabidarkal, Bangalore, Karnataka"
Store 16,16,6835,3,CANCELED,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 16,16,6153,2,SUSPECTED_FRAUD,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY"
Store 16,16,2570,3,PENDING_PAYMENT,"Peerzadiguda, Hyderabad, Telangana"
Store 16,16,6712,4,COMPLETE,"Pondicherry, Puducherry, India"
Store 16,16,2769,3,COMPLETE,"Dumerjore, Sundergarh, Odisha"
Store 16,16,1415,3,PENDING_PAYMENT,"Badpujhariguda, Kalahandi, Odisha"
Store 16,16,6957,3,PROCESSING,"Rashidanga, Cooch Behar, West Bengal"
Store 16,16,378,3,COMPLETE,"Mamring, East Sikkim, Sikkim"
Store 16,16,6912,5,PENDING_PAYMENT,"Lakdaram, Medak, Telangana"
Store 16,16,3021,2,COMPLETE,"Haridaspur, Jajapur, Odisha"
Store 16,16,1297,4,PROCESSING,"Shive, Pune, Maharashtra"
Store 16,16,8452,4,PROCESSING,"Cooch Behar New Town, Cooch Behar, West Bengal"
Store 16,16,511,3,PENDING,"Nizamabad, Telangana, India"
Store 16,16,4767,5,COMPLETE,"Patil., Gurgaon, Haryana"
Store 16,16,2663,3,COMPLETE,"Pondur, Kanchipuram, Tamil Nadu"
Store 16,16,2663,3,COMPLETE,"Devalapura, Mysore, Karnataka"
Store 16,16,6153,3,ON_HOLD,"Sampangiramnagar, Bangalore, Karnataka"
Store 16,16,2921,2,PENDING,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 23,23,9134,2,CLOSED,"Guruvoyal, Tiruvallur, Tamil Nadu"
Store 23,23,400,3,COMPLETE,"Cooch Behar New Town, Cooch Behar, West Bengal"
Store 23,23,4152,3,PROCESSING,"Maraimalai Nagar, Kanchipuram, Tamil Nadu"
Store 23,23,2171,3,PENDING,"ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU"
Store 23,23,400,2,PENDING_PAYMENT,"Palu, Ranchi, Jharkhand"
Store 23,23,9063,3,COMPLETE,"Shive, Pune, Maharashtra"
Store 23,23,8311,3,COMPLETE,"Sirohi, Jaipur, Rajasthan"
Store 23,23,4609,2,COMPLETE,"Onnalvadi, Krishnagiri, Tamil Nadu"
Store 23,23,9063,4,ON_HOLD,"Kothapatnam, Prakasam, Andhra Pradesh"
Store 23,23,6265,4,PENDING_PAYMENT,"Khorajnanoda, Ahmedabad, Gujarat"
Store 23,23,8946,4,PENDING,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 23,23,400,2,PROCESSING,"Sevasi, Vadodara, Gujarat"
Store 23,23,8311,3,SUSPECTED_FRAUD,"Handenahalli, Bangalore, Karnataka"
Store 23,23,9134,4,COMPLETE,"Bangalore International Airport, Bangalore, Karnataka"
Store 23,23,9967,4,CLOSED,"Jondhi, Jhajjar, Haryana"
Store 23,23,9063,3,PENDING,"Erode, Tamil Nadu, India"
Store 23,23,9063,4,CLOSED,"N.S.I.T. Dwarka, South West Delhi, Delhi"
Store 23,23,8311,3,PROCESSING,"Kataganj, Nadia, West Bengal"
Store 23,23,9063,3,PROCESSING,"Shive, Pune, Maharashtra"
Store 23,23,9967,3,COMPLETE,"Dumerjore, Sundergarh, Odisha"
Store 23,23,400,3,COMPLETE,"Dumerjore, Sundergarh, Odisha"
Store 23,23,8946,4,COMPLETE,"Industrial Area Faridabad, Faridabad, Haryana"
Store 23,23,9967,4,SUSPECTED_FRAUD,"Sirohi, Jaipur, Rajasthan"
Store 23,23,8945,3,COMPLETE,"Onnalvadi, Krishnagiri, Tamil Nadu"
Store 23,23,8311,3,CLOSED,"Sirohi, Jaipur, Rajasthan"
Store 23,23,8311,4,COMPLETE,"Degaon Tambe, Satara, Maharashtra"
Store 23,23,8946,2,COMPLETE,"Sivagiri, Tamil Nadu, India"
Store 23,23,2171,2,PENDING,"Perumanal, Tirunelveli, Tamil Nadu"
Store 23,23,4152,4,ON_HOLD,"Pondur, Kanchipuram, Tamil Nadu"
Store 23,23,2171,3,PENDING,"Rashidanga, Cooch Behar, West Bengal"
Store 23,23,8311,2,PENDING_PAYMENT,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 23,23,2171,4,PENDING_PAYMENT,"Nanajipur, Rangareddy, Telangana"
Store 23,23,9891,3,PAYMENT_REVIEW,"Onnalvadi, Krishnagiri, Tamil Nadu"
Store 23,23,4609,3,PENDING_PAYMENT,"Dumerjore, Sundergarh, Odisha"
Store 23,23,8945,2,COMPLETE,"H.K.P. Road, Bangalore, Karnataka"
Store 23,23,8311,3,COMPLETE,"Pondur, Kanchipuram, Tamil Nadu"
